id,name,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,wine_category,taste_group,is_organic,bottled_volume,packaging_closing,container_type,category,sub_category,price,inventory,is_on_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
22101,Perrin Nature Cotes du Rhone,frakkland,rhone,cotes-du-rhone,2012,13.0,grenache,01M,t,750.0,korkur,flaska,red,,2590.0,48,f,f,f,2015-06-01,t,f
22102,Cono Sur Pinot Noir Organic,chile,valledecen,colchagua valley,2014,14.0,pinot noir,01M,t,750.0,skruf,flaska,red,,2180.0,0,f,f,f,2015-11-01,t,f
22103,Cono Sur Cabernet Sauvignon Carmenere Organic,chile,valledecen,colchagua valley,2014,14.0,cabernet sauvignon,01M,t,750.0,korkur,flaska,red,,2180.0,0,f,f,f,2015-12-01,t,f
22104,Adobe Reserva Pinot Noir,chile,aconcagua,valle de casablanca,2013,14.0,pinot noir,01L,f,750.0,skruf,flaska,red,,1999.0,36,f,f,f,2015-06-01,t,f
22105,Rekorderlig Strawberry Lime Cider,svíþjóð,,,,4.5,,,f,330.0,crown,flaska,cidersoda,cider,359.0,456,f,f,f,2015-07-01,t,f
22106,Rekorderlig Strawberry Lime Cider,svíþjóð,,,,4.5,,,f,330.0,,dós,cidersoda,cider,299.0,96,f,f,f,2015-07-01,t,f
22107,Rekorderlig Pear Cider,svíþjóð,,,,4.5,,,f,330.0,,dós,cidersoda,cider,299.0,240,f,f,f,2015-07-01,t,f
22108,Laurent Miquel Albarino,frakkland,,,2014,13.0,albarino,02M,f,750.0,stkork-d,flaska,white,,2799.0,18,f,f,f,2015-06-01,t,f
22113,Gajol Ananas,danmörk,,,,16.4,,,f,1000.0,skruf,flaska,strong,shots,4790.0,24,f,f,f,2016-02-01,t,f
22114,Gajol Original gult salt lakkrís,danmörk,,,,16.4,,,f,1000.0,skruf,flaska,strong,shots,4790.0,18,f,f,f,2016-02-01,t,f
22115,Gajol blátt mentól lakkrís,danmörk,,,,16.4,,,f,1000.0,skruf,flaska,strong,shots,4790.0,39,f,f,f,2015-06-01,t,f
22118,Crabbie's Ginger Beer,stórabretland,,,,4.0,,,f,440.0,,dós,cidersoda,soda,349.0,792,f,f,f,2016-02-01,t,f
22119,Pata Negra Reserva,spánn,,rioja,2010,14.0,garnacha,01M,f,750.0,korkur,flaska,red,,2299.0,18,f,f,f,2016-01-01,t,f
22120,Dutch Windmill,holland,,,,4.6,,60LL,f,330.0,,dós,beer,,186.0,264,f,f,f,2016-02-01,t,f
22121,Mayor de Castilla Reserva,spánn,castilla y,ribera del duero,2009,14.0,tinta del pais,01T,f,750.0,korkur,flaska,red,,2199.0,12,f,f,f,2015-07-01,t,f
22122,Cool Grape Long Drink,danmörk,,,,5.5,,,f,330.0,,dós,cidersoda,cider,299.0,72,f,f,f,2015-07-01,t,f
22124,Villa Puccini Chianti,ítalía,toskana,chianti,2014,12.0,sangiovese,01L,f,750.0,himnukorku,flaska,red,,1498.0,15,f,f,f,2015-07-01,t,f
22125,Villa Puccini Primitivo,ítalía,puglia,puglia,2013,13.0,primitivo,01M,f,750.0,himnukorku,flaska,red,,1598.0,0,f,f,f,2015-07-01,t,f
22126,Villa Puccini Montepulciano d'Abruzzo,ítalía,abruzzo,abruzzo,2014,12.0,montepulciano,01L,f,750.0,himnukorku,flaska,red,,1498.0,18,f,f,f,2015-07-01,t,f
22127,Gassier Coteaux d'Aix-en-Provence rósavín,frakkland,provence,coteaux d'aix-en-provence,2014,12.5,,03,t,750.0,skruf,flaska,rose,,1999.0,23,f,f,f,2015-12-01,t,f
22128,Cazes Hommage,frakkland,languedoc-,cotes du roussillon,2011,14.0,,01T,t,750.0,korkur,flaska,red,,2498.0,25,f,f,f,2015-06-01,t,f
22129,Nomad Outland Whisky,spánn,,,,41.3,,,f,700.0,tkorkur,flaska,strong,whisky,7999.0,0,f,f,f,2015-06-01,t,f
22130,Pujol Equilibriste,frakkland,languedoc-,cotes du roussillon,2012,13.5,carignan,01M,t,750.0,korkur,flaska,red,,2889.0,12,f,f,f,2015-06-01,t,f
22131,Tavernello Vino Bianco,ítalía,,,,11.0,,02L,f,1000.0,,ferna,white,,1599.0,0,f,f,f,2015-06-01,t,f
22132,Tavernello Vino Rosso,ítalía,,,,11.5,,01L,f,1000.0,,ferna,red,,1599.0,0,f,f,f,2015-06-01,t,f
22135,Trapiche Malbec,argentína,mendoza,mendoza,2013,13.0,malbec,01M,f,187.0,skruf,flaska,red,,499.0,72,f,f,f,2015-06-01,t,f
22136,Snow Queen Vodka,kazakhstan,,,,40.0,,,t,700.0,skruf,flaska,strong,vodka,7148.0,18,f,f,f,2015-06-01,t,f
22137,Tinto de Verano Don Simon Limon,spánn,,,,4.0,,,f,330.0,,dós,fortified,fruit,179.0,0,f,f,f,2015-08-01,t,f
22138,Kopparberg Elderflower & Lime Cider,svíþjóð,,,,4.0,,,f,330.0,crown,flaska,cidersoda,cider,319.0,360,f,f,f,2015-07-01,t,f
22139,Sherwood Strawberry Field,eistland,,,,4.5,,,f,330.0,crown,flaska,cidersoda,cider,262.0,0,f,f,f,2015-06-01,t,f
22141,Guarini Nostre Terre Chardonnay,ítalía,,,,12.0,chardonnay,02L,f,750.0,plast,flaska,white,,1999.0,0,f,f,f,2015-07-01,t,f
22142,Guarini Nostre Terre Cabernet Sauvignon,ítalía,,,,13.0,cabernet sauvignon,01M,f,750.0,plast,flaska,red,,2098.0,0,f,f,f,2016-03-01,t,f
22145,Cortel XO Brandy,frakkland,,,,40.0,,,f,700.0,tkorkur,flaska,strong,brandy,7790.0,3,f,f,f,2015-10-01,t,f
22146,Gosset Grande Reserve Brut,frakkland,champagne,champagne,,12.0,chardonnay,04,f,750.0,f-korkur,flaska,bubbly,,5999.0,24,f,f,f,2015-09-01,t,f
22147,Gosset Brut Grand Rose,frakkland,champagne,champagne,,12.0,chardonnay,04,f,750.0,f-korkur,flaska,bubbly,,6999.0,24,f,f,f,2015-09-01,t,f
22148,Legado Munoz Tempranillo,spánn,castilla l,castilla,2014,13.5,tempranillo,01M,f,750.0,plast,flaska,red,,1890.0,24,f,f,f,2015-07-01,t,f
22149,Legado Munoz Garnacha,spánn,castilla l,castilla,2013,13.5,garnacha,01M,f,750.0,plast,flaska,red,,1890.0,42,f,f,f,2015-07-01,t,f
22150,Villa Conchi Cava Brut Seleccion,spánn,,cava,,11.5,macabeo,04,f,750.0,f-korkur,flaska,bubbly,,1960.0,48,f,f,f,2016-04-01,t,f
22151,Pago de Cirsus Vendimia Seleccionada,spánn,navarra,navarra,2011,14.0,merlot,01M,f,750.0,korkur,flaska,red,,2450.0,35,f,f,f,2015-07-01,t,f
22152,Pago de Cirsus Chardonnay,spánn,navarra,navarra,2014,14.0,chardonnay,02M,f,750.0,korkur,flaska,white,,2220.0,18,f,f,f,2015-07-01,t,f
22153,Val de Vid Verdejo,spánn,castilla y,rueda,2014,13.0,verdejo,02M,f,750.0,plast,flaska,white,,2160.0,23,f,f,f,2015-07-01,t,f
22154,Altos R Reserva,spánn,,rioja,2007,14.5,tempranillo,01T,f,750.0,korkur,flaska,red,,3575.0,42,f,f,f,2015-07-01,t,f
22155,Altos R Blanco,spánn,,rioja,2014,13.0,viura,02M,f,750.0,stkork,flaska,white,,2125.0,42,f,f,f,2015-07-01,t,f
22158,Gæðingur Micro,ísland,,,,4.5,,60LL,f,330.0,,dós,beer,,314.0,0,f,f,f,2015-10-01,t,f
22161,Castelforte Garganega,ítalía,veneto,veronese,2014,13.0,garganega,02M,f,750.0,stkork,flaska,white,,1830.0,21,f,f,f,2015-06-01,t,f
22162,Utenos Lager,litháen,,,,5.0,,60LL,f,568.0,,dós,beer,,385.0,1368,f,f,f,2016-02-01,t,f
22164,Louis Jadot Chablis,frakkland,bourgogne,chablis,2014,12.5,chardonnay,02M,f,750.0,stkork-d,flaska,white,,3295.0,32,f,f,f,2015-07-01,t,f
22166,Pata Negra Apasionado,spánn,murcia,jumilla,,14.5,,01TM,f,3000.0,vitop,box,red,,5999.0,0,f,f,f,2015-09-01,t,f
22167,Tempt Dirty Passion,danmörk,,,,4.5,,,f,330.0,,dós,cidersoda,cider,269.0,288,f,f,f,2015-08-01,t,f
22168,Royal Shandy,danmörk,,,,2.3,,,f,330.0,,dós,cidersoda,soda,89.0,0,f,f,f,2015-06-01,t,f
22169,Domaine Sainte Marie des Pins Sauvignon,frakkland,languedoc-,pays d'oc,2014,11.5,sauvignon blanc,02L,t,750.0,korkur,flaska,white,,2672.0,24,f,f,f,2015-08-01,t,f
22170,Bousquet Cameleon Malbec,argentína,mendoza,mendoza,2014,14.0,malbec,01M,t,3000.0,,box,red,,5999.0,0,f,f,f,2015-08-01,t,f
22171,Ricossa Barbera,ítalía,piemonte,piemonte,2013,13.0,barbera,01M,f,3000.0,,box,red,,6545.0,16,f,f,f,2015-08-01,t,f
22172,Giacondi Vino Bianco,ítalía,,,,11.5,,02L,f,3000.0,,box,white,,5050.0,28,f,f,f,2015-08-01,t,f
22173,Giacondi Vino Rosso,ítalía,,,,12.0,,01L,f,3000.0,,box,red,,5175.0,36,f,f,f,2015-08-01,t,f
22175,Royal Ökologisk Pilsner,danmörk,,,,4.8,,60LL,t,330.0,,dós,beer,,225.0,0,f,f,f,2015-10-01,t,f
22176,Don Simon Cider,spánn,,,,5.0,,,f,750.0,f-korkur,flaska,cidersoda,cider,599.0,0,f,f,f,2015-11-01,t,f
22177,Passoa Red Shot,frakkland,,,,30.0,,,f,500.0,skruf,peli,strong,shots,3999.0,72,f,f,f,2015-10-01,t,f
22178,Gozio Amaretto,ítalía,,,,24.0,,,f,375.0,plast,flaska,strong,liqueur,2499.0,12,f,f,f,2015-08-01,t,f
22179,Domaine Jaume Vinsobres Altitude 420,frakkland,rhone,vinsobres,2012,14.0,grenache,01M,f,750.0,korkur,flaska,red,,3696.0,23,f,f,f,2015-08-01,t,f
22180,Domaine Jaume Vinsobres Reference,frakkland,rhone,vinsobres,2012,14.0,syrah,01T,f,750.0,korkur,flaska,red,,3995.0,0,f,f,f,2015-08-01,t,f
22181,Domaine Jaume Cotes du Rhone rautt,frakkland,rhone,cotes-du-rhone,2014,13.5,grenache,01M,f,750.0,korkur,flaska,red,,2990.0,0,f,f,f,2016-01-01,t,f
22182,Sicalia,ítalía,sikiley,terre siciliane,2014,13.0,,01M,f,750.0,plast,flaska,red,,1890.0,48,f,f,f,2015-09-01,t,f
22183,Vite Mia,ítalía,puglia,puglia,2013,13.5,negroamaro,01M,f,750.0,korkur,flaska,red,,1890.0,2,f,f,f,2015-09-01,t,f
22184,Benediktiner Weissbier,þýskaland,,,,5.4,,62HV,f,330.0,crown,flaska,beer,,350.0,0,f,f,f,2015-08-01,t,f
22188,Casas del Toqui Cabernet Sauvignon Single Estate,chile,valledecen,valle central,2014,13.5,cabernet sauvignon,01M,f,750.0,stkork,flaska,red,,1790.0,48,f,f,f,2015-09-01,t,f
22189,Casas del Toqui Merlot Single Estate,chile,valledecen,valle central,2014,13.5,merlot,01M,f,750.0,korkur,flaska,red,,1790.0,12,f,f,f,2015-09-01,t,f
22190,Casas del Toqui Chardonnay Single Estate,chile,valledecen,valle central,2014,13.5,chardonnay,02L,f,750.0,skruf,flaska,white,,1790.0,48,f,f,f,2015-09-01,t,f
22191,Porta 6 hvítt,portúgal,estremadur,lisboa,2014,12.0,chardonnay,02L,f,750.0,korkur,flaska,white,,1999.0,41,f,f,f,2015-08-01,t,f
22192,Porta 6 rautt,portúgal,estremadur,lisboa,2012,13.5,tinta roriz,01M,f,750.0,korkur,flaska,red,,2069.0,66,f,f,f,2016-02-01,t,f
22193,Estrella Damm,spánn,,,,4.6,,60LL,f,500.0,,dós,beer,,350.0,912,f,f,f,2015-09-01,t,f
22197,Anciano Gran Reserva Tempranillo,spánn,castilla l,valdepenas,2006,13.0,tempranillo,01M,f,750.0,stkork-d,flaska,red,,2099.0,39,f,f,f,2015-09-01,t,f
22206,Karpackie Premium,pólland,,,,5.0,,60LL,f,500.0,,dós,beer,,308.0,192,f,f,f,2015-10-01,t,f
22207,Karpackie Mocne,pólland,,,,6.8,,60LL,f,500.0,,dós,beer,,496.0,48,f,f,f,2015-10-01,t,f
22208,Cortes Tequila,pólland,,,,6.0,,62ÁK,f,330.0,crown,flaska,beer,,348.0,48,f,f,f,2015-10-01,t,f
22209,Cortes Mojito,pólland,,,,5.0,,,f,330.0,crown,flaska,cidersoda,soda,348.0,348,f,f,f,2015-10-01,t,f
22210,Lomza Export,pólland,,,,5.7,,60LL,f,500.0,,dós,beer,,379.0,354,f,f,f,2016-02-01,t,f
22211,Karpackie Pils,pólland,,,,4.0,,60LL,f,500.0,,dós,beer,,263.0,192,f,f,f,2015-12-01,t,f
22212,Bofferding,lúxemborg,,,,4.8,,60LL,f,330.0,crown,flaska,beer,,333.0,264,f,f,f,2015-10-01,t,f
22213,Domaine Sainte Marie des Pins rautt,frakkland,languedoc-,cite de carcassonne,,12.0,cabernet franc,01L,t,750.0,stkork,flaska,red,,2672.0,24,f,f,f,2015-08-01,t,f
22214,Capoccia Terre Siciliane rautt,ítalía,sikiley,terre siciliane,2013,13.5,cabernet sauvignon,01MM,f,750.0,skruf,flaska,red,,2396.0,11,f,f,f,2015-08-01,t,f
22215,Capoccia Terre Siciliane hvítt,ítalía,sikiley,terre siciliane,2014,13.5,grillo,02M,f,750.0,skruf,flaska,white,,2396.0,35,f,f,f,2015-08-01,t,f
22216,Chateau des Jacques Moulin a Vent,frakkland,bourgogne,moulin-a-vent,2010,13.0,gamay,01M,f,750.0,korkur,flaska,red,,3695.0,12,f,f,f,2015-08-01,t,f
22217,Beefsteak Malbec,argentína,mendoza,mendoza,2014,13.5,malbec,01M,f,750.0,skruf,flaska,red,,1999.0,18,f,f,f,2015-09-01,t,f
22218,Chateau Saint Jacques Pomerol,frakkland,bordeaux,pomerol,2012,13.0,merlot,01T,f,750.0,korkur,flaska,red,,3999.0,0,f,f,f,2015-09-01,t,f
22219,Spatburgunder Blanc de Noirs,þýskaland,mosel,mosel,2014,11.0,spatburgunder,02LM,f,750.0,plast,flaska,white,,1898.0,0,f,f,f,2016-03-01,t,f
22220,Rudesheimer Rosengarten Riesling Feinherb,þýskaland,nahe,nahe,2014,10.5,riesling,02LM,f,750.0,skruf,flaska,white,,1648.0,0,f,f,f,2016-03-01,t,f
22222,Barone Ricasoli Brolio hvítt,ítalía,toskana,toscana,2014,13.0,chardonnay,02M,f,750.0,korkur,flaska,white,,2690.0,24,f,f,f,2015-10-01,t,f
22223,Mc Ewan's Export,stórabretland,,,,4.5,,61ÖL,f,500.0,,dós,beer,,354.0,72,f,f,f,2015-08-01,t,f
22225,Somersby Elderflower Lime,danmörk,,,,4.5,,,f,330.0,,dós,cidersoda,cider,289.0,1103,f,f,f,2015-10-01,t,f
22226,Santero 958,ítalía,,,,11.5,,04,f,750.0,f-korkur,flaska,bubbly,,1850.0,18,f,f,f,2015-10-01,t,f
22227,Amore Passo Primitivo Mavasia Nera,ítalía,puglia,puglia,2013,13.0,malvasia nera,01MM,f,750.0,korkur,flaska,red,,1799.0,36,f,f,f,2015-08-01,t,f
22228,Sólbert Aldinbjór með sítrónubragði,ísland,,,,4.5,,,f,330.0,,dós,cidersoda,soda,284.0,1992,f,f,f,2015-10-01,t,f
22229,Leifur nr. 32,ísland,,,,6.8,,61ÖL,f,330.0,crown,flaska,beer,,484.0,1296,f,f,f,2015-10-01,t,f
22230,Aviva Pink Gold,spánn,,,,5.5,,,f,750.0,korkur,flaska,fortified,fruit,2299.0,15,f,f,f,2015-10-01,t,f
22231,Kalt Vodka Raspberry,ísland,,,,37.5,,,f,700.0,skruf,flaska,strong,vodka,4616.0,20,f,f,f,2015-08-01,t,f
22232,Lady Lola Pinot Grigio Moscato,ítalía,,venezie,2014,11.5,moscato bianco,02LM,f,750.0,plast,flaska,white,,1790.0,0,f,f,f,2016-02-01,t,f
22233,Trooper Iron Maiden Hand Crafted Ale,stórabretland,,,,4.7,,61ÖL,f,330.0,crown,flaska,beer,,399.0,456,f,f,f,2016-02-01,t,f
22234,Ben Nevis Highland Single Malt 10 ára,stórabretland,skotland,highland,,46.0,,,f,700.0,tkorkur,flaska,strong,whisky,10567.0,12,f,f,f,2015-09-01,t,f
22235,Gæðingur BRA,ísland,,,,5.6,,61ÖL,f,330.0,crown,flaska,beer,,399.0,0,f,f,f,2016-02-01,t,f
22236,2-14 White Stout,ísland,,,,6.5,,61ÖL,f,330.0,crown,flaska,beer,,777.0,0,f,f,f,2015-08-01,t,f
22237,Föroya Sct. Brigid Blond,færeyjar,,,,5.8,,61ÖL,f,330.0,crown,flaska,beer,,348.0,48,f,f,f,2015-09-01,t,f
22238,Föroya Sct. Brigid IPA,færeyjar,,,,5.8,,61ÖL,f,330.0,crown,flaska,beer,,348.0,24,f,f,f,2015-09-01,t,f
22239,Leyda Reserva Sauvignon Blanc,chile,aconcagua,leyda,2015,13.5,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,2099.0,13,f,f,f,2015-11-01,t,f
22240,Leyda Reserva Syrah,chile,aconcagua,leyda,2012,14.5,syrah,01T,f,750.0,korkur,flaska,red,,2280.0,7,f,f,f,2015-10-01,t,f
22241,Besitos Moscato,spánn,,valencia,2014,11.0,moscato bianco,02LM,f,750.0,skruf,flaska,white,,1480.0,0,f,f,f,2015-10-01,t,f
22242,Radio Boca Tempranillo,spánn,,valencia,2014,13.0,tempranillo,01LM,f,750.0,skruf,flaska,red,,1997.0,0,f,f,f,2015-10-01,t,f
22243,Radio Boca Verdejo,spánn,,castilla y leon,2014,12.5,verdejo,02L,f,750.0,skruf,flaska,white,,1997.0,17,f,f,f,2015-10-01,t,f
22244,Capa Tempranillo,spánn,castilla l,castilla,2014,13.5,tempranillo,01M,f,750.0,plast,flaska,red,,1997.0,0,f,f,f,2015-10-01,t,f
22245,Capa Verdejo,spánn,castilla l,castilla,2014,13.0,verdejo,02M,f,750.0,korkur,flaska,white,,1997.0,30,f,f,f,2015-10-01,t,f
22247,Calmel Joseph Villa Blanche Chardonnay,frakkland,languedoc-,pays d'oc,2014,13.5,chardonnay,02M,f,750.0,skruf,flaska,white,,2499.0,18,f,f,f,2015-09-01,t,f
22248,Calmel Joseph Villa Blanche Syrah,frakkland,languedoc-,pays d'oc,2013,13.0,syrah,01M,f,750.0,skruf,flaska,red,,2499.0,12,f,f,f,2015-09-01,t,f
22249,Crin Roja Cabernet Sauvignon Syrah Roble,spánn,castilla l,castilla,2014,13.5,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,1599.0,24,f,f,f,2015-11-01,t,f
22250,Don Simon Sangría,spánn,,,,7.0,,,f,750.0,skruf,flaska,fortified,fruit,799.0,0,f,f,f,2015-09-01,t,f
22251,Blue Fish Riesling,þýskaland,pfalz,pfalz,2014,12.5,riesling,02L,f,750.0,skruf,flaska,white,,1860.0,80,f,f,f,2015-10-01,t,f
22252,Blue Fish Pinot Grigio,þýskaland,pfalz,pfalz,2014,12.5,pinot grigio,02M,f,750.0,skruf,flaska,white,,1860.0,44,f,f,f,2015-10-01,t,f
22253,Excelsior Paddock Shiraz,suðurafríka,breederive,robertson,2012,14.0,shiraz,01T,f,750.0,skruf,flaska,red,,2050.0,24,f,f,f,2015-11-01,t,f
22254,Víti Icelandic Aquavite,ísland,,,,47.0,,,f,500.0,plast,flaska,strong,snaps,7490.0,36,f,f,f,2015-10-01,t,f
22255,Vor Gin í gjafaöskju,ísland,,,,47.0,,,f,1000.0,,askja,strong,gin,14995.0,42,f,f,f,2015-09-01,t,t
22256,Brochet Facile Sauvignon Blanc,frakkland,loire,val de loire,2014,12.5,sauvignon blanc,02L,t,750.0,skruf,flaska,white,,1976.0,48,f,f,f,2015-10-01,t,f
22269,Mickey Finn Strawberry,holland,,,,15.0,,,f,500.0,skruf,flaska,strong,shots,2799.0,2,f,f,f,2015-12-01,t,f
22270,Real Compania de Vinos Tempranillo,spánn,castilla l,castilla,2012,13.5,tempranillo,01M,f,750.0,stkork-d,flaska,red,,1799.0,36,f,f,f,2015-10-01,t,f
22271,Real Compania de Vinos Tempranillo VS,spánn,castilla l,castilla,2010,13.0,tempranillo,01M,f,750.0,stkork-d,flaska,red,,1995.0,36,f,f,f,2015-10-01,t,f
22272,San Marzano Il Pumo Rosso Salento,ítalía,puglia,salento,2013,13.0,,01M,f,750.0,stkork-d,flaska,red,,1999.0,29,f,f,f,2015-11-01,t,f
22273,San Marzano Il Pumo Negroamaro Salento,ítalía,puglia,salento,2013,13.5,negroamaro,01M,f,750.0,stkork-d,flaska,red,,2350.0,24,f,f,f,2015-11-01,t,f
22274,Vve Fourny Grande Reserve Brut Premier Cru,frakkland,champagne,champagne,,12.0,chardonnay,04,f,750.0,stkork-d,flaska,bubbly,,6790.0,6,f,f,f,2015-10-01,t,f
22275,Vve Fourny Blanc de Blancs Brut Premier Cru,frakkland,champagne,champagne,,12.0,chardonnay,04,f,750.0,stkork-d,flaska,bubbly,,6995.0,18,f,f,f,2015-10-01,t,f
22276,Para Dos Malbec,argentína,mendoza,mendoza,2014,13.5,malbec,01M,f,750.0,skruf,flaska,red,,1729.0,12,f,f,f,2015-10-01,t,f
22277,Wine Maker's Pride Pinot Noir,chile,valledecen,valle central,2014,13.0,pinot noir,01L,f,750.0,skruf,flaska,red,,1769.0,24,f,f,f,2015-10-01,t,f
22278,Don Luciano Blue Moscato,spánn,,,,7.0,moscato bianco,,f,750.0,f-korkur,flaska,bubbly,,899.0,18,f,f,f,2015-10-01,t,f
22279,Amadeus hvítt,spánn,,,,11.5,,02L,f,3000.0,,box,white,,5199.0,16,f,f,f,2015-10-01,t,f
22280,Amadeus rautt,spánn,,,,13.0,,01M,f,3000.0,,box,red,,5699.0,16,f,f,f,2015-10-01,t,f
22281,Pusarosso Zinfandel,ítalía,puglia,salento,,13.5,zinfandel,01M,f,3000.0,,box,red,,6398.0,12,f,f,f,2015-10-01,t,f
22282,Terre di San Leonardo,ítalía,trentino-a,dolomiti,2012,13.0,,01M,f,750.0,korkur,flaska,red,,2790.0,21,f,f,f,2015-10-01,t,f
22283,Vette di San Leonardo,ítalía,trentino-a,dolomiti,2014,12.5,sauvignon blanc,02M,f,750.0,korkur,flaska,white,,2598.0,31,f,f,f,2015-10-01,t,f
22284,Alvaro Palacios Petalos,spánn,galicia,bierzo,2013,13.5,,01T,f,750.0,korkur,flaska,red,,3190.0,60,f,f,f,2015-10-01,t,f
22285,Alvaro Palacios Camins del Priorat,spánn,catalunya,priorat,2014,14.5,,01M,f,750.0,korkur,flaska,red,,3300.0,0,f,f,f,2015-10-01,t,f
22286,Valtravieso Crianza,spánn,castilla y,ribera del duero,2012,14.0,,01T,f,750.0,korkur,flaska,red,,3250.0,12,f,f,f,2015-10-01,t,f
22287,Valtravieso Roble,spánn,castilla y,ribera del duero,2013,13.5,,01M,f,750.0,korkur,flaska,red,,2590.0,24,f,f,f,2015-10-01,t,f
22288,Oasis Chardonnay,argentína,mendoza,mendoza,2014,13.5,chardonnay,02M,f,750.0,skruf,flaska,white,,1899.0,23,f,f,f,2015-11-01,t,f
22290,Holland Import,holland,,,,4.8,,60LL,f,500.0,,dós,beer,,299.0,1272,f,f,f,2015-10-01,t,f
22291,Fruli Strawberry Beer,belgía,,,,4.1,,62ÁK,f,330.0,crown,flaska,beer,,398.0,336,f,f,f,2015-10-01,t,f
22293,Jaipur IPA,stórabretland,,,,5.9,,61ÖL,f,500.0,crown,flaska,beer,,743.0,0,f,f,f,2015-12-01,t,f
22296,Pisco El Gobernador,chile,,,,40.0,,,f,700.0,tkorkur,flaska,strong,brandy,8990.0,0,f,f,f,2015-12-01,t,f
22297,Pascal Bouchard Louis Pinot Noir,frakkland,,,2013,12.0,pinot noir,01L,t,750.0,stkork,flaska,red,,2389.0,24,f,f,f,2015-11-01,t,f
22298,Pascal Bouchard Amand Sauvignon Blanc,frakkland,,,2013,12.0,sauvignon blanc,02L,t,750.0,stkork,flaska,white,,2435.0,24,f,f,f,2015-11-01,t,f
22299,Mureda Tempranillo Estate Wine,spánn,castilla l,castilla,2013,14.5,tempranillo,01M,t,750.0,korkur,flaska,red,,2398.0,24,f,f,f,2015-11-01,t,f
22300,Fontana Candida Roma Rosso,ítalía,,,2013,14.0,,01M,f,750.0,korkur,flaska,red,,2399.0,36,f,f,f,2015-12-01,t,f
22301,Fontana Candida Roma Bianco,ítalía,lazio,roma,2014,13.0,,02M,f,750.0,korkur,flaska,white,,2299.0,12,f,f,f,2015-12-01,t,f
22302,Bolla Retro Verona Rosso,ítalía,veneto,verona,2013,12.5,cabernet,01L,f,750.0,stkork-d,flaska,red,,2299.0,18,f,f,f,2015-11-01,t,f
22303,Bolla Retro Soave Classico,ítalía,veneto,soave classico,2014,12.5,garganega,02L,f,750.0,stkork-d,flaska,white,,2299.0,24,f,f,f,2015-11-01,t,f
22305,True Zin Original Zinfandel,ítalía,puglia,puglia,2014,14.0,zinfandel,01T,t,750.0,skruf,flaska,red,,2297.0,36,f,f,f,2015-11-01,t,f
22306,Heartwood Organic Zinfandel Old Vines,ítalía,puglia,puglia,2014,13.5,zinfandel,01T,t,750.0,skruf,flaska,red,,1999.0,24,f,f,f,2015-12-01,t,f
22307,Úlfrún Session IPA nr. 34,ísland,,,,4.5,,61ÖL,f,330.0,,dós,beer,,395.0,2232,f,f,f,2016-02-01,t,f
22308,Santi Solani Valpolicella Ripasso,ítalía,veneto,valpolicella classico,2012,13.5,corvina,01M,f,750.0,korkur,flaska,red,,2999.0,24,f,f,f,2015-12-01,t,f
22309,Lamberti Prosecco,ítalía,veneto,prosecco,,11.0,glera,04,f,750.0,f-korkur,flaska,bubbly,,1999.0,0,f,f,f,2015-12-01,t,f
22311,Mosketto delicate sweet red,ítalía,,,,5.5,,,f,750.0,skruf,flaska,fortified,fruit,950.0,10,f,f,f,2015-11-01,t,f
22312,Mosketto Delicate Sweet White,ítalía,,,,5.0,,,f,750.0,skruf,flaska,fortified,fruit,950.0,18,f,f,f,2015-11-01,t,f
22313,Casa Nostra Appassimento,ítalía,puglia,puglia,,13.0,nero di troia,01M,f,3000.0,,box,red,,5999.0,36,f,f,f,2015-11-01,t,f
22314,Ogier Cotes du Rhone Gentilhomme,frakkland,rhone,cotes-du-rhone,2013,13.0,,01M,f,750.0,skruf,flaska,red,,1999.0,12,f,f,f,2015-11-01,t,f
22315,Baron de Venzac Saint-Emilion,frakkland,bordeaux,saint-emilion,2013,12.5,merlot,01L,f,750.0,korkur,flaska,red,,3298.0,31,f,f,f,2016-01-01,t,f
22316,Achaval Ferrer Cabernet Sauvignon,argentína,mendoza,mendoza,2013,14.5,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,3491.0,12,f,f,f,2015-11-01,t,f
22318,Kendall Jackson Avant Cabernet Sauvignon,bandaríkin,,kalifornía,2012,13.5,cabernet sauvignon,01T,f,750.0,korkur,flaska,red,,2799.0,36,f,f,f,2015-12-01,t,f
22319,Kendall Jackson Avant Sauvignon Blanc,bandaríkin,,kalifornía,2013,13.5,sauvignon blanc,02L,f,750.0,skruf,flaska,white,,2799.0,18,f,f,f,2015-12-01,t,f
22320,Kendall Jackson Avant Chardonnay,bandaríkin,,kalifornía,2014,13.5,chardonnay,02MM,f,750.0,skruf,flaska,white,,2799.0,71,f,f,f,2015-12-01,t,f
22321,Kendall Jackson Vintner's Chardonnay Reserve,bandaríkin,,kalifornía,2013,13.5,chardonnay,02M,f,750.0,plast,flaska,white,,2999.0,0,f,f,f,2015-12-01,t,f
22323,Tenuta Barbon Brioso,ítalía,veneto,veneto,,11.0,,04,f,750.0,f-korkur,flaska,bubbly,,1798.0,6,f,f,f,2015-11-01,t,f
