id,name,supplier,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,grape,taste_group,is_organic,bottled_volume,seal,container,category,sub_category,goes_with,price,is_temp_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
17915,Barefoot Merlot,Globus hf,bandaríkin,,kalifornía,,13.5,merlot,01M,false,750.0,skrúftappi,flaska,red,,"{D,J,K,M,Y}",1699,false,false,false,2011-03-01,true,false
17916,Barefoot Pinot Grigio,Globus hf,bandaríkin,,kalifornía,,12.0,pinot grigio,02L,false,750.0,skrúftappi,flaska,white,,"{A,B,C,P,Y}",1599,false,false,false,2011-03-01,true,false
17917,Piccanti Bianco di Toscana,Ölgerðin Egill Skallagríms ehf,ítalía,toskana,toscana,,12.5,,,false,3000.0,,box,white,,"{A,C,I,P,Y}",5790,false,false,false,2014-03-01,true,false
17919,Piccini Rosso Toscana,Ölgerðin Egill Skallagríms ehf,ítalía,toskana,toscana,2013,13.0,sangiovese,01M,false,750.0,skrúftappi,flaska,red,,"{3,D,G,M,Y}",1590,false,false,false,2011-03-01,true,false
17920,Angiolo Piccini Rosso Toscana,Ölgerðin Egill Skallagríms ehf,ítalía,toskana,toscana,2014,13.0,,01M,true,2000.0,Vitop,box,red,,"{3,D,M,P,Y}",4360,false,false,false,2013-10-01,true,false
17921,Sasso al Poggio Toscana,Ölgerðin Egill Skallagríms ehf,ítalía,toskana,toscana,2010,14.0,sangiovese,01T,false,750.0,korkur,flaska,red,,"{E,F,S,Y}",3255,false,false,false,2012-10-01,true,false
17932,Gran Cruor Priorat,Ber ehf,spánn,catalunya,priorat,2008,15.0,syrah,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Y}",6465,false,false,false,2011-08-01,true,false
17946,Bree Chardonnay,Bakkus ehf.,þýskaland,pfalz,pfalz,2014,12.0,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{K,M,P,Y}",1798,false,false,false,2011-07-01,true,false
17947,Bree Merlot,Bakkus ehf.,frakkland,languedoc-,pays d'oc,2010,13.0,merlot,01L,false,750.0,skrúftappi,flaska,red,,"{D,G,M,P,Y}",1999,false,false,false,2011-10-01,true,false
18004,Hubert Sandhofer St. Laurent Eisner,Vín og matur ehf,austurríki,burgenland,neusiedlersee hugelland,2007,13.0,,01L,false,750.0,skrúftappi,flaska,red,,"{C,D,G,R,T,Y}",2821,false,false,false,2011-09-01,true,false
18005,Hayes Ranch Chardonnay,Ber ehf,bandaríkin,,kalifornía,2013,13.5,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{B,C,D,J,Y}",2685,false,false,false,2011-12-01,true,false
18021,Santa Regina Cabernet Sauvignon,HOB-vín ehf,chile,valledecen,valle central,,13.0,cabernet sauvignon,01L,false,3000.0,Vitop,box,red,,"{3,D,G,J,Y}",5499,false,false,false,2011-02-01,true,false
18035,Ferrari Maximum Brut,Rolf Johansen & Co ehf,ítalía,trentino-a,trento,2011,12.5,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{A,B,O,P,Y}",4350,false,false,false,2013-02-01,true,false
18036,Terlan Terlaner Classico,Rolf Johansen & Co ehf,ítalía,trentino-a,sudtiroler-alto adige,2012,13.5,pinot blanc,02M,false,750.0,korkur,flaska,white,,"{A,B,C,D,Y}",3090,false,false,false,2015-06-01,true,false
18043,Fjallagrasa Icelandic Schnapps,Íslensk fjallagrös hf.,ísland,,,,38.0,,,false,500.0,skrúftappi,peli,strong,snaps,{},3792,false,false,false,2011-11-01,true,false
18061,Fuller's 1845,Winehouse ehf,stórabretland,,,,6.3,,61ÖL,false,500.0,crown,flaska,beer,,{},799,false,false,false,2011-11-01,true,false
18071,Don Simon Cabernet Sauvignon,HOB-vín ehf,spánn,castilla l,castilla,,12.0,cabernet sauvignon,01L,false,1000.0,,ferna,red,,"{D,M,P,Y}",1639,false,false,false,2011-05-01,true,false
18072,Don Simon Merlot,HOB-vín ehf,spánn,castilla l,castilla,,12.0,merlot,01L,false,1000.0,,ferna,red,,"{A,D,J,Y}",1639,false,false,false,2011-10-01,true,false
18073,Don Simon Chardonnay Airen,HOB-vín ehf,spánn,castilla l,castilla,,11.0,chardonnay,02L,false,1000.0,,ferna,white,,"{A,C,I,P,Y}",1499,false,false,false,2011-07-01,true,false
